,ADX
2019-09-25,25.6991
2019-09-24,25.6824
2019-09-23,23.2669
2019-09-20,21.3259
2019-09-19,19.1692
2019-09-18,19.5203
2019-09-17,20.5216
2019-09-16,22.6769
2019-09-13,21.6911
2019-09-12,20.5957
2019-09-11,18.9146
2019-09-09,17.1237
2019-09-06,17.2001
2019-09-05,18.9157
2019-09-04,17.8678
2019-09-03,16.7852
2019-08-30,18.0199
2019-08-29,19.9318
2019-08-28,21.9849
2019-08-27,24.2662
2019-08-26,23.7707
2019-08-23,23.2202
2019-08-22,24.5892
2019-08-21,23.9229
2019-08-20,23.3863
2019-08-19,23.2514
2019-08-16,25.4964
2019-08-14,28.2106
2019-08-13,29.7566
2019-08-09,31.4745
2019-08-08,31.1043
2019-08-07,33.0096
2019-08-06,36.3398
2019-08-05,40.3719
2019-08-02,42.1089
2019-08-01,44.3387
2019-07-31,44.0425
2019-07-30,43.3227
2019-07-29,42.8750
2019-07-26,42.7888
2019-07-25,44.1090
2019-07-24,42.9080
2019-07-23,41.8009
2019-07-22,41.3657
2019-07-19,40.1626
2019-07-18,38.2748
2019-07-17,37.2754
2019-07-16,38.3292
2019-07-15,39.4005
2019-07-12,38.5287
2019-07-11,37.5428
2019-07-10,35.4438
2019-07-09,31.6909
2019-07-08,27.5730
2019-07-05,23.3523
2019-07-04,21.0874
2019-07-03,22.4456
2019-07-02,24.0671
2019-07-01,25.7244
2019-06-28,27.7003
2019-06-27,28.5790
2019-06-26,29.5553
2019-06-25,30.1234
2019-06-24,30.4169
2019-06-21,29.6565
2019-06-20,29.3636
2019-06-19,29.0383
2019-06-18,26.7338
2019-06-17,24.2340
2019-06-14,22.9233
2019-06-13,23.5099
2019-06-12,24.8428
2019-06-11,27.4216
2019-06-10,28.6195
2019-06-07,29.9505
2019-06-06,31.9770
2019-06-04,33.0895
2019-06-03,33.2449
2019-05-31,33.5608
2019-05-30,35.0195
2019-05-29,37.1267
2019-05-28,38.8359
2019-05-27,37.5988
2019-05-24,36.2242
2019-05-23,35.1777
2019-05-22,34.5288
2019-05-21,34.8387
2019-05-20,35.1830
2019-05-17,34.8204
2019-05-16,37.8366
2019-05-15,37.3534
2019-05-14,36.8252
2019-05-13,35.6239
2019-05-10,34.6514
2019-05-09,34.4365
2019-05-08,34.4984
2019-05-07,34.7148
2019-05-06,35.4234
2019-05-03,35.3038
